id,variationProductId,name,brand,productEAN,productMerchandiseCategory,productBadges,productColor,productColorRefinement,productRating,productSize,customDimension1,promotionCallOutMessage,variant,category,primaryCategoryId,productSecondaryNavigationCategory,productCategoryLevel1,productCategoryLevel2,productCategoryLevel3,productCategoryLevel4,productCategoryLevel5,productCategoryLevel6,productCategoryLevel7,productChannelType,price,productThenPrice
N193399,N193399,Skullcandy Indy Evo True Wireless Headphones - True Black,Skullcandy,810015586914,na,badge_clearance,na,na,3.9,na,,na,False,audio/audio-headphonesearphones/audio-headphonesearphones-wirelessearphones,audio-headphonesearphones-wirelessearphones,queensbirthday/queensbirthday-audio/queensbirthday-audio-headphones|newyearsale/newyearsale-moregreatdeals|mothersday/mothersday-activemum|anzacsale/anzacsale-audio|anzacsale/anzacsale-deals/anzacsale-deals-20off|mothersday/mothersday-musicmum|backtouni|hiddenCategories/fy23-doxing-bay|boxingday/boxingday-headphonesaudio|MTE-Placeholders/eastersale/eastersale-audio/eastersale-audio-headphones|clearance/clearance-gaming|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|mothersday/mothersday-giftsunder150|boxingday/boxingday-deals/boxingday-deals-upto30off,audio,audio-headphonesearphones,audio-headphonesearphones-wirelessearphones,na,na,na,na,all channels,157.97,157.97
N220217,N220217,3SIXT Neo Stand iPhone 15 Pro Max MagSafe Recycled Case- Black,3SIXT,9318018158905,na,hot-price,na,na,5,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors,mobilesmartdevices-phones-smartphonecasesscreenprotectors,labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|boxingday/boxingday-deals/boxingday-deals-20off|labourweekenddeals/labourweekenddeals-techaccessories|boxingday/boxingday-techaccessories|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors/mobilesmartdevices-phones-smartphonecasesscreenprotectors-iphone|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors/mobilesmartdevices-phones-smartphonecasesscreenprotectors-iphone/mobilesmartdevices-phones-smartphonecasesscreenprotectors-iphone-15,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphonecasesscreenprotectors,na,na,na,na,all channels,47.99,59.99
N202037,N202037,Apple MacBook Air 13-inch with M1 Chip 256GB SSD - Space Grey,Apple,194252056349,na,na,na,na,4.5,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-macbooks,computersofficetech-computers-macbooks,MTE-Placeholders/giantdeals/giantdeals-computers|giftingguide|giftingguide/giftingguide-forhim|backtouni|byod/byod-applebyod|queensbirthday/queensbirthday-computersofficetech/queensbirthday-computersofficetech-computerstablets|fathersday/fathersday-gadgetdad|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook/brandstore-apple-applemac-applemacbook-macbookm1chip|MTE-Placeholders/blackfriday/blackfriday-computersprinters/blackfriday-computers|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|giftingguide/giftingguide-forher|MTE-Placeholders/blackfriday/blackfriday-apple|computersofficetech/computersofficetech-computers|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers/blackfriday-computers-1|giftingguide/giftingguide-portabletech|christmas/christmas-apple|MTE-Placeholders/blackfriday/blackfriday-computersprinters|giftingguide/giftingguide-toptechgifts,computersofficetech,computersofficetech-computers,computersofficetech-computers-macbooks,na,na,na,na,all channels,1749.00,1749.00
N203943,N203943,Samsung 16kg BubbleWash Smart Front Load Washer,Samsung,8806090817908,na,hot-price|badge_lowstock,na,na,4.3,na,,na,False,appliances/appliances-laundry/appliances-laundry-frontloadwashingmachines,appliances-laundry-frontloadwashingmachines,newyearsale/newyearsale-appliances|brandstore/brandstore-samsung/brandstore-samsung-bettertogether|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|MTE-Placeholders/supersale/supersale-deals/supersale-deals-25off|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-largeappliances|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|newyeardeals/newyeardeals-appliances|MTE-Placeholders/singlesday|boxingday/boxingday-deals/boxingday-deals-30off|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|massivesellout/massivesellout-appliances/massivesellout-appliances-largeappliances|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-25poff|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-smallappliances|hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|hiddenCategories/backorder|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off/supersale-deals-25offlaundry|massivesellout/massivesellout-appliances/massivesellout-appliances-laundry|brandstore/brandstore-samsung/brandstore-samsung-laundry|brandstore/brandstore-samsung/brandstore-samsung-whitewareappliances|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-laundry|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|brandstore/brandstore-samsung/brandstoresamsung-homeappliance,appliances,appliances-laundry,appliances-laundry-frontloadwashingmachines,na,na,na,na,all channels,2899.00,2899.00
N209071,N209071,Russell Hobbs Handheld Supreme Steamer,Russell Hobbs,9322219030083,na,na,na,na,4.3,na,,na,False,appliances/appliances-laundry/appliances-laundry-irons,appliances-laundry-irons,MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-smallappliances|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-smallappliances|DY Menus/dy-eastersale|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-50off|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-smallappliances|boxingday/boxingday-appliances/boxingday-appliances-smallappliancesvacuums|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-smallappliances|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-smallappliances|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-40off|massivesellout/massivesellout-appliances/massivesellout-appliances-smallappliancespersonalcare|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-laundry|anzacsale/anzacsale-deals/anzacsale-deals-40off|anzacsale/anzacsale-appliances/anzacsale-appliances-smallappliancesvacuums|MTE-Placeholders/supersale/supersale-deals/supersale-deals-40off|hiddenCategories/backorder|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-50off|boxingday/boxingday-deals/boxingday-deals-50off,appliances,appliances-laundry,appliances-laundry-irons,na,na,na,na,all channels,199.99,199.99
N190365,N190365,"Samsung 43"" T6500 Full HD LED 2020 Television",Samsung,8806090449635,na,hot-price,na,na,4.5,na,,na,False,homeentertainment/homeentertainment-televisions/homeentertainment-televisions-fullhdhdtvs,homeentertainment-televisions-fullhdhdtvs,birthdaydeals/birthdaydeals-homeentertainment/birthdaydeals-entertainment-televisions|MTE-Placeholders/eastersale/eastersale-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|massivesellout/massivesellout-televisions|MTE-Placeholders/supersale/supersale-homeentertainment|labourweekenddeals/labourweekenddeals-televisions|dailydeals/dailydeals-17Dec23/dailydeals-17Dec23-20poffsamsungtelevisions|MTE-Placeholders/blackfriday/blackfriday-homeentertainment/blackfriday-homeentertainment-televisions|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-upto25off|boxingday/boxingday-homeentertainment|brandstore/brandstore-samsung/brandstoresamsung-tvav/topbrands-samsung-samsungtvandav-samsungtvs|DY Menus/Tv-Serv-DY/Tv-Services-54|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|brandstore/brandstore-samsung/brandstoresamsung-tvav|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25offtvshomeaudio|dailydeals/dailydeals-17Dec23|boxingday/boxingday-deals/boxingday-deals-25off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-upto25offsamsunglgtvs|kingsbirthday/kingsbirthday-homeentertainment|anzacsale/anzacsale-homeentertainment/anzacsale-homeentertainment-televisions|MTE-Placeholders/supersale/supersale-deals/supersale-deals-upto25off|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off,homeentertainment,homeentertainment-televisions,homeentertainment-televisions-fullhdhdtvs,na,na,na,na,all channels,488.75,488.75
N213631,N213631,STM 65W Dual Port (USB-C/A) Power Adapter (AUNZ) - White,STM,0618952511088,na,na,na,na,na,na,,na,False,computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables,computersofficetech-cables-connectionchargingcables,anzacsale/anzacsale-deals/anzacsale-deals-20off|waitangisale/waitangisale-deals/waitangisale-deals-20offselectedtechaccessories|boxingday/boxingday-deals/boxingday-deals-30off|boxingday/boxingday-techaccessories|computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables/computersofficetech-cables-connectionchargingcables-usbcchargersadapters|anzacsale/anzacsale-techaccessories|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-morecomputerofficetechdeals|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-30off|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-20off|kingsbirthday/kingsbirthday-techaccessories|hiddenCategories/fy23-doxing-bay|labourweekenddeals/labourweekenddeals-techaccessories|waitangisale/waitangisale-techaccessories|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|MTE-Placeholders/eastersale/eastersale-techaccessories|computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables/computersofficetech-cables-connectionchargingcables-adapters|MTE-Placeholders/blackfriday/blackfriday-techaccessories,computersofficetech,computersofficetech-cables,computersofficetech-cables-connectionchargingcables,na,na,na,na,all channels,79.99,79.99
N220775,N220775,Sennheiser SoundProtex Plus Hearing Protection Earplugs,Sennheiser,7612904409310,na,badge_lowstock|hot-price,na,na,5,na,,na,False,audio/audio-headphonesearphones,audio-headphonesearphones,boxingday/boxingday-headphonesaudio,audio,audio-headphonesearphones,na,na,na,na,na,all channels,90.00,90.00
N168908,N168908,Bose UB-20 II Wall/Ceiling Bracket - Black,Bose,017817662598,na,na,na,na,3.2,na,,na,False,audio/audio-homeaudio,audio-homeaudio,hiddenCategories/backorder|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-15off|MTE-Placeholders/blackfriday/blackfriday-audio/blackfriday-audio-homeaudio|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|kingsbirthday/kingsbirthday-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|boxingday/boxingday-headphonesaudio|boxingday/boxingday-deals/boxingday-deals-upto30off,audio,audio-homeaudio,na,na,na,na,na,all channels,69.99,69.99
N221359,N221359,Kaiser Baas X230/X350/X450 Battery,Kaiser Baas,9326903007047,na,na,na,na,na,na,,na,False,photovideo/photovideo-videography/photovideo-videography-actioncameraaccessories,photovideo-videography-actioncameraaccessories,boxingday/boxingday-morexmasdeals|boxingday/boxingday-deals/boxingday-deals-30off|newyeardeals/newyeardeals-photography|newyeardeals/newyeardeals-moregreatdeals,photovideo,photovideo-videography,photovideo-videography-actioncameraaccessories,na,na,na,na,all channels,29.99,29.99
N210778,N210778,3sixT PureFlex - Samsung A53 5G,3SIXT,9318018154068,na,hot-price,na,na,na,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors,mobilesmartdevices-phones-smartphonecasesscreenprotectors,boxingday/boxingday-techaccessories|queensbirthday/queensbirthday-techaccessories|labourweekenddeals/labourweekenddeals-techaccessories|mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-smartphonecasesscreenprotectors/mobilesmartdevices-phones-smartphonecasesscreenprotectors-samsung|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|boxingday/boxingday-deals/boxingday-deals-20off,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-smartphonecasesscreenprotectors,na,na,na,na,all channels,27.99,34.99
N217136,N217136,Razer Hammerhead HyperSpeed (Xbox Licensed) Wireless Multi-Platform Gaming Earbuds,Razer,8887910060315,na,badge_clearance,na,na,na,na,,na,False,gaming/gaming-headsets,gaming-headsets,massivesellout/massivesellout-techaccessories|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-25off|boxingday/boxingday-deals/boxingday-deals-30off|massivesellout/massivesellout-deals/massivesellout-deals-30off|kingsbirthday/kingsbirthday-gaming|clearance/clearance-gaming|boxingday/boxingday-gaming|massivesellout/massivesellout-gaming,gaming,gaming-headsets,na,na,na,na,na,all channels,297.97,297.97
N213941,N213941,Sandisk Extreme Pro 64GB MicroSD Card,Sandisk,619659188573,na,na,na,na,4.2,na,,na,False,mobilesmartdevices/mobilesmartdevices-phones/mobilesmartdevices-phones-microsdcards,mobilesmartdevices-phones-microsdcards,massivesellout/massivesellout-techaccessories|boxingday/boxingday-deals/boxingday-deals-30off|anzacsale/anzacsale-techaccessories|anzacsale/anzacsale-deals/anzacsale-deals-20off|waitangisale/waitangisale-techaccessories|boxingday/boxingday-techaccessories|massivesellout/massivesellout-deals/massivesellout-deals-30off,mobilesmartdevices,mobilesmartdevices-phones,mobilesmartdevices-phones-microsdcards,na,na,na,na,all channels,49.99,49.99
N190054,N190054,"Incase Carry Zip Sleeve For 15"" Laptop - Blush Pink",Incase,810006542264,na,hot-price,na,na,5,na,,na,False,computersofficetech/computersofficetech-computeraccessories/computersofficetech-computeraccessories-laptopbags,computersofficetech-computeraccessories-laptopbags,MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-40off|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|boxingday/boxingday-deals/boxingday-deals-20off|boxingday/boxingday-techaccessories|mothersday/mothersday-techiemum|mothersday/mothersday-giftsunder50|labourweekenddeals/labourweekenddeals-techaccessories|kingsbirthday/kingsbirthday-techaccessories|mothersday/mothersday-giftsunder100|waitangisale/waitangisale-deals/waitangisale-deals-40offremingtonsunbeamairpurifiersandfilters|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computeraccessories|MTE-Placeholders/blackfriday/blackfriday-computersprinters|MTE-Placeholders/blackfriday/blackfriday-techaccessories|anzacsale/anzacsale-techaccessories|backtouni|waitangisale/waitangisale-techaccessories|MTE-Placeholders/supersale/supersale-officetech/supersale-officetech-techaccessories|anzacsale/anzacsale-deals/anzacsale-deals-20off|MTE-Placeholders/giantdeals/giantdeals-accessories,computersofficetech,computersofficetech-computeraccessories,computersofficetech-computeraccessories-laptopbags,na,na,na,na,all channels,39.99,49.99
N212771,N212771,Apple MacBook Air 13-inch with M2 Chip 256GB SSD - Starlight,Apple,194253082460,na,badge_lowstock,na,na,5,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-macbooks,computersofficetech-computers-macbooks,boxingday/boxingday-computersprinting|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook-macbookair|MTE-Placeholders/blackfriday/blackfriday-apple|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers/blackfriday-computers-1|computersofficetech/computersofficetech-computers|christmas/christmas-apple|MTE-Placeholders/eastersale/eastersale-computersprinters|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook|MTE-Placeholders/blackfriday/blackfriday-computersprinters/blackfriday-computers|smf/smf-applmacbook13-15AUG22|backtouni|boxingday/boxingday-apple|MTE-Placeholders/blackfriday/blackfriday-computersprinters|hiddenCategories/backorder,computersofficetech,computersofficetech-computers,computersofficetech-computers-macbooks,na,na,na,na,all channels,1799.00,1799.00
N192351,N192351,Alogic Fusion Swift USB-C 4-in-1 Hub,Alogic,9350784019875,na,na,na,na,5,na,,na,False,computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables,computersofficetech-cables-connectionchargingcables,massivesellout/massivesellout-techaccessories|byod/byod-accessories|massivesellout/massivesellout-deals/massivesellout-deals-20off|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|DY Menus/dy-eastersale|computersofficetech/computersofficetech-cables/computersofficetech-cables-connectionchargingcables/computersofficetech-cables-connectionchargingcables-usbcchargersadapters|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|newyeardeals/newyeardeals-techaccessories|labourweekenddeals/labourweekenddeals-techaccessories|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-morecomputerofficetechdeals|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|MTE-Placeholders/blackfriday/blackfriday-techaccessories,computersofficetech,computersofficetech-cables,computersofficetech-cables-connectionchargingcables,na,na,na,na,all channels,49.99,49.99
N207279,N207279,Breville the Air Fryer Chef,Breville,9355973091106,na,na,na,na,4.2,na,,na,False,appliances/appliances-smallkitchenappliances/appliances-smallkitchenappliances-cooking/appliances-smallkitchenappliances-cooking-airfryers,appliances-smallkitchenappliances-cooking-airfryers,birthdaydeals/birthdaydeals-appliances/birthdaydeals-appliances-smallappliancesvacuums|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-smallappliances|DY Menus/dy-eastersale|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-smallappliances|MTE-Placeholders/blackfriday/blackfriday-appliances|massivesellout/massivesellout-appliances/massivesellout-appliances-smallappliancespersonalcare|labourweekenddeals/labourweekenddeals-appliances/labourweekenddeals-appliances-smallappliances|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-smallappliances|fathersday/fathersday-chefdad|mothersday/mothersday-foodiemum|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-30off,appliances,appliances-smallkitchenappliances,appliances-smallkitchenappliances-cooking,appliances-smallkitchenappliances-cooking-airfryers,na,na,na,all channels,249.99,249.99
N223955,N223955,PS5 Console Covers - Sterling Silver,PS5,0711719577782,na,badge_lowstock,na,na,na,na,,na,False,gaming/gaming-playstation5/gaming-playstation5-ps5controllersaccessories,gaming-playstation5-ps5controllersaccessories,na,gaming,gaming-playstation5,gaming-playstation5-ps5controllersaccessories,na,na,na,na,all channels,109.00,109.00
N201949,N201949,"Philips Hue Play Gradient Lightstrip for 75""+ TV",Philips,8718699784850,na,na,na,na,5,na,,na,False,smarthome/smarthome-smartlighting,smarthome-smartlighting,MTE-Placeholders/supersale/supersale-smarthome|smarthome/smarthome-smartlighting/smarthome-smartlighting-smartlightstrips|newyearsale/newyearsale-smarthome|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|labourweekenddeals/labourweekenddeals-smarthome|kingsbirthday/kingsbirthday-smarthome|newyeardeals/newyeardeals-smarthome|massivesellout/massivesellout-smarthome|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/giantdeals/giantdeals-accessories|waitangisale/waitangisale-smarthome|anzacsale/anzacsale-deals/anzacsale-deals-15off|DY Menus/dy-eastersale|mobilesmartdevices/mobilesmartdevices-smarthome/mobilesmartdevices-smarthome-smartlighting|boxingday/boxingday-smarthome|MTE-Placeholders/eastersale/eastersale-smarthome|anzacsale/anzacsale-smarthome|kingsbirthday/kingsbirthday-deals/kingsbirthday-deals-20off,smarthome,smarthome-smartlighting,na,na,na,na,na,all channels,549.99,549.99
N223946,N223946,Samsung Tab S9 Smart Book Cover,Samsung,8806095110493,na,na,na,na,1.8,na,,na,False,mobilesmartdevices/mobilesmartdevices-tabletsereaders/mobilesmartdevices-tabletsereaders-tablets/mobilesmartdevices-tabletsereaders-tablets-android,mobilesmartdevices-tabletsereaders-tablets-android,byod/byod-androidtablets,mobilesmartdevices,mobilesmartdevices-tabletsereaders,mobilesmartdevices-tabletsereaders-tablets,mobilesmartdevices-tabletsereaders-tablets-android,na,na,na,all channels,129.00,129.00
